Brand,Model,Year,Mileage,Price
현대,아반떼,2012,50794,630
현대,팰리세이드,2020,97682,2740
기아,모닝,2021,23768,820
현대,아반떼,2017,139270,960
현대,더 뉴 그랜저,2020,95553,2260
기아,쏘렌토,2023,47196,3070
벤츠,CLS-클래스,2019,60355,3680
기아,더 뉴 스포티지,2014,100951,910
기아,올 뉴 K7,2016,120303,1160
현대,더 뉴 그랜저,2020,75413,2650
기아,K3,2015,59956,750
기아,디 올 뉴 니로,2024,22788,2580
쉐보레(GM대우),더 뉴 스파크,2018,64987,750
아우디,A4,2019,33690,2390
기아,더 뉴 K3,2023,31182,1820
기아,더 뉴 K7,2014,84247,720
르노코리아(삼성),SM6,2018,90406,1010
제네시스,GV70,2024,19239,4380
기아,K5,2012,69348,810
현대,팰리세이드,2021,22471,3190
기아,스포티지,2018,73120,1400
지프,랭글러,2024,26378,5890
쉐보레(GM대우),더,2016,111155,490
쉐보레(GM대우),올 뉴 말리부,2018,123201,960
기아,스포티지,2018,81730,1490
현대,아반떼,2018,90794,1090
현대,싼타페,2015,134896,1220
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,LF,2016,123365,1080
혼다,어코드,2019,109862,1970
기아,K7,2020,109491,1960
르노코리아(삼성),QM3,2016,65740,570
현대,아반떼,2018,112999,1030
현대,팰리세이드,2019,120864,2520
기아,올 뉴 모닝,2017,29070,760
기아,더 뉴 레이,2022,56940,1320
현대,쏘나타,2020,94071,1880
제네시스,G80,2020,144911,3020
현대,아반떼,2021,27275,1950
현대,팰리세이드,2020,85433,2650
제네시스,G80,2023,17558,4490
기아,올 뉴 K7,2017,99588,1290
현대,디 올 뉴 싼타페,2024,17730,3610
현대,LF,2016,145948,790
현대,더 뉴 코나,2022,49376,2390
기아,올 뉴 K3,2020,95119,1210
기아,더 뉴 기아,2023,61959,1130
현대,쏘나타,2019,70797,1390
르노코리아(삼성),뉴SM3,2014,24099,620
르노코리아(삼성),SM6,2017,50840,720
기아,K8,2022,64317,2320
BMW,6시리즈,2023,45404,4840
기아,모닝,2021,24154,820
기아,레이,2017,73016,960
기아,올 뉴 모닝,2014,87406,530
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
쉐보레(GM대우),더 뉴 트랙스,2018,103497,970
기아,스팅어,2022,83471,3350
현대,쏘나타,2020,56397,1530
현대,싼타페,2019,74838,2320
현대,디 올 뉴 팰리세이드,2025,11975,5200
현대,아반떼,2022,17670,1840
현대,더 뉴 아반떼,2015,92283,720
기아,K5,2010,52125,690
현대,i40,2012,48081,750
기아,올 뉴 K7,2017,97182,1230
현대,올 뉴 투싼,2017,101979,1450
기아,더 뉴 쏘렌토,2017,138359,1450
현대,그랜저,2017,72874,1530
쉐보레(GM대우),올 뉴 말리부,2016,52249,1120
현대,스타리아,2023,36706,2870
현대,더 뉴 아반떼,2015,81314,720
기아,더 뉴 K5,2018,87869,1350
기아,스포티지,2018,71395,1490
기아,스포티지,2018,35323,1800
지프,올 뉴 그랜드,2023,39345,3980
현대,코나,2020,26368,1780
현대,더 뉴 코나,2021,108989,1580
제네시스,GV80,2023,47550,5190
현대,팰리세이드,2019,69274,3070
현대,캐스퍼,2023,13111,1630
기아,더 뉴 모하비,2018,103053,1950
현대,아반떼,2020,74625,1700
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
제네시스,G80,2021,36978,3980
현대,캐스퍼,2024,14320,1720
BMW,X1,2024,8689,4850
벤츠,GLE-클래스,2021,54136,7480
르노코리아(삼성),SM6,2016,113365,740
기아,올 뉴 모닝,2013,71437,470
현대,그랜저,2015,61926,1150
현대,팰리세이드,2021,36392,2980
기아,더 뉴 모닝,2016,71583,640
기아,카니발,2023,50209,3360
제네시스,G80,2017,78620,1690
현대,제네시스,2015,85206,1350
쉐보레(GM대우),스파크,2014,38937,510
현대,아반떼,2016,86119,1030
제네시스,GV80,2021,70587,4820
기아,디 올 뉴 스포티지,2023,129107,2090
현대,더 뉴 그랜저,2020,57858,2240
기아,올 뉴 프라이드,2013,42694,700
기아,더 뉴 니로,2022,57146,2320
현대,더 뉴 아반떼,2014,43982,700
르노코리아(삼성),QM6,2017,74508,1250
쉐보레(GM대우),더 뉴 트랙스,2019,115502,890
기아,더 뉴 레이,2022,15892,1140
현대,에쿠스(신형),2014,100565,1220
현대,더 뉴 그랜저,2022,33859,3250
현대,아반떼,2017,129864,920
벤츠,CLA-클래스,2018,55445,1890
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
미니,쿠퍼,2024,54788,2920
현대,코나,2020,137830,1420
제네시스,더 뉴 G70,2022,61903,3150
현대,아반떼,2018,112686,920
제네시스,G70,2019,97250,1960
쉐보레(GM대우),더 뉴 트레일블레이저,2025,7342,2550
기아,디 올 뉴 니로,2024,24897,2550
BMW,5시리즈,2017,106938,2110
제네시스,G70,2020,119685,2090
르노코리아(삼성),QM6,2018,120322,1140
KG모빌리티(쌍용),티볼리,2018,66923,980
BMW,X4,2020,51223,3940
현대,싼타페,2018,146989,1790
기아,올 뉴 K7,2018,103901,1490
기아,올 뉴 K7,2016,89211,1130
현대,더 뉴 아반떼,2018,96723,1300
BMW,6시리즈,2021,45512,4690
기아,뉴,2013,110728,940
현대,제네시스,2015,72959,1350
KG모빌리티(쌍용),렉스턴,2023,58063,3450
현대,더 뉴 아반떼,2024,40602,2840
현대,그랜저,2024,3619,3700
르노코리아(삼성),더 뉴 QM6,2024,27202,2250
기아,K5,2021,47933,2120
기아,올 뉴 모닝,2017,18540,930
쉐보레(GM대우),더 뉴 트래버스,2022,39710,3130
KG모빌리티(쌍용),티볼리,2016,91736,750
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,팰리세이드,2022,65747,3030
현대,더 뉴 그랜저,2022,61892,2720
현대,더 뉴 아반떼,2023,12679,1960
르노코리아(삼성),SM5,2015,61080,640
현대,더 뉴 그랜저,2021,102880,2220
기아,모닝,2022,14553,1490
BMW,X5,2023,44717,7790
기아,K7,2020,77061,1890
기아,더 뉴 모닝,2016,42492,640
현대,코나,2020,83421,2090
쉐보레(GM대우),더 뉴 트랙스,2018,110641,790
르노코리아(삼성),QM6,2018,77767,1150
현대,투싼,2021,71992,2490
기아,더 뉴 K9,2015,104233,1250
기아,올 뉴 쏘렌토,2015,146930,1120
인피니티,뉴,2019,65758,1890
현대,포터2,2024,16869,2050
현대,팰리세이드,2021,54594,2790
기아,니로,2018,116642,1320
현대,더 뉴 제네시스,2012,68698,1090
쉐보레(GM대우),더 뉴 스파크,2020,74577,690
현대,올 뉴 투싼,2020,92559,1600
기아,레이,2014,99641,820
KG모빌리티(쌍용),올 뉴 렉스턴,2021,46212,3060
현대,더 뉴 그랜저,2019,107114,2370
기아,올 뉴 모닝,2017,48728,790
기아,더 뉴 카니발,2019,126658,1580
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,싼타페,2018,108027,1450
현대,아반떼,2021,45901,1670
현대,스타리아,2023,15573,2890
쉐보레(GM대우),말리부,2014,77711,680
쉐보레(GM대우),트레일블레이저,2022,83448,1580
쉐보레(GM대우),더 뉴 스파크,2018,37467,720
BMW,1시리즈,2024,11648,3120
기아,K3,2014,82685,790
르노코리아(삼성),그랑,2025,10154,3720
기아,올 뉴 모닝,2014,60821,430
BMW,X3,2021,25173,4460
기아,올 뉴 모닝,2018,37176,840
KG모빌리티(쌍용),뷰티풀,2021,107511,1390
현대,투싼,2021,53202,2290
기아,K3,2015,59698,720
현대,아이오닉,2018,74833,1550
볼보,XC40,2021,34732,3490
현대,쏘나타,2021,75292,2120
현대,더 뉴 그랜저,2020,110179,1990
기아,카니발,2022,79113,2690
쉐보레(GM대우),말리부,2015,106735,550
르노코리아(삼성),SM6,2019,63028,990
현대,제네시스,2016,104682,1310
현대,아반떼,2016,104524,740
현대,그랜저,2016,148518,850
기아,더 뉴 K5,2019,133551,1220
쉐보레(GM대우),말리부,2014,92900,610
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
포드,익스플로러,2022,48603,3890
기아,K5,2015,115104,1080
제네시스,G80,2020,101811,2130
현대,포터2,2023,15499,1850
기아,더 뉴 카니발,2018,87956,1630
기아,레이,2011,93736,690
현대,더 뉴 코나,2022,92951,1650
기아,K3,2015,58979,720
지프,그랜드,2021,116324,2180
현대,더 뉴 아이오닉,2019,123734,1690
제네시스,G70,2018,98842,1810
현대,투싼,2023,55437,2550
제네시스,GV80,2020,109365,4130
현대,쏘나타,2020,143172,1590
기아,더 뉴 레이,2022,12224,1510
제네시스,GV70,2021,95605,3850
쉐보레(GM대우),더 뉴 트랙스,2018,107575,940
제네시스,EQ900,2016,93124,1950
현대,더 뉴 팰리세이드,2023,30681,3530
기아,더 뉴 레이,2021,63538,980
기아,더 뉴 셀토스,2024,8332,2680
현대,더 뉴 그랜저,2022,109835,2390
쉐보레(GM대우),트래버스,2021,70453,2180
기아,K7,2021,82019,2000
현대,더 뉴 그랜저,2021,98909,2450
기아,올 뉴 모닝,2017,59062,860
르노코리아(삼성),SM6,2016,75222,980
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
르노코리아(삼성),더 뉴 QM6,2020,103037,1520
현대,아반떼,2015,128079,980
기아,올 뉴 K7,2017,109882,1420
기아,K5,2021,71397,1890
벤츠,CLS-클래스,2021,80760,3890
볼보,S90,2023,41755,4050
기아,올 뉴 K3,2019,102387,1100
기아,올 뉴 K7,2018,131552,1280
현대,더 뉴 아반떼,2023,22246,2290
기아,K5,2015,81876,1030
기아,올 뉴 모닝,2017,63775,830
현대,아반떼,2022,31221,1950
현대,아반떼,2012,115964,470
쉐보레(GM대우),말리부,2015,113747,490
벤츠,E-클래스,2021,75119,5390
기아,더 뉴 모닝,2015,43119,620
기아,올 뉴 K7,2016,67137,1230
기아,쏘렌토,2022,108051,2210
쉐보레(GM대우),스파크,2015,65239,460
현대,엑센트(신형),2015,63824,690
제네시스,EQ900,2016,138916,2190
기아,스팅어,2019,80435,1980
기아,올 뉴 카니발,2015,109762,1370
쉐보레(GM대우),올란도,2016,135742,760
쉐보레(GM대우),올란도,2014,131881,520
현대,팰리세이드,2021,44369,2910
기아,모닝,2021,20972,820
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
르노코리아(삼성),QM6,2016,144622,1000
벤츠,GLC-클래스,2022,49267,5730
벤츠,GLC-클래스,2019,86823,2990
기아,더 뉴 니로,2020,68542,1830
벤츠,C-클래스,2015,96655,1520
기아,올 뉴 K3,2018,53266,1290
현대,쏘나타,2021,54040,1950
미니,쿠퍼,2023,13728,3140
제네시스,GV70,2021,67560,3820
기아,K5,2015,92904,990
기아,K5,2020,89004,1910
기아,더 뉴 셀토스,2024,26285,2200
기아,K5,2016,129224,920
르노코리아(삼성),SM5,2019,51210,860
현대,아반떼,2022,52352,1770
쉐보레(GM대우),더,2018,60645,670
쉐보레(GM대우),더,2015,77953,590
제네시스,G80,2020,162255,3010
기아,더 뉴 카니발,2024,52620,3670
현대,코나,2020,87494,1350
르노코리아(삼성),SM6,2016,67980,740
현대,더 뉴 투싼,2024,17929,3030
현대,코나,2023,78389,2320
현대,더 뉴 코나,2021,23278,2010
현대,제네시스,2014,113386,1140
현대,베뉴,2020,36952,1630
현대,올 뉴 투싼,2020,42353,1820
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,더 뉴 그랜저,2020,66865,2450
현대,올 뉴 투싼,2015,79644,1520
현대,쏘나타,2020,111150,2050
르노코리아(삼성),SM6,2016,89425,930
기아,모닝,2021,58254,970
기아,K8,2023,48758,3380
기아,모닝,2021,33630,1200
르노코리아(삼성),SM6,2017,140080,670
기아,더 뉴 K3,2021,29613,1550
기아,더 뉴 스포티지,2013,95969,1040
르노코리아(삼성),SM5,2017,16098,720
볼보,XC40,2019,107380,2050
볼보,XC60,2021,108317,3250
현대,그랜저,2015,123371,1030
현대,아반떼,2015,140528,820
BMW,X1,2022,34811,3230
기아,디 올 뉴 스포티지,2022,93919,2020
현대,투싼,2023,33609,2520
현대,더 뉴 그랜저,2021,99324,2380
기아,더 뉴 모닝,2016,36260,770
르노코리아(삼성),SM6,2017,125307,850
기아,올 뉴 카렌스,2015,105475,950
기아,더 뉴 모닝,2016,70270,720
쉐보레(GM대우),트레일블레이저,2021,96367,1640
현대,싼타페,2018,97143,1550
르노코리아(삼성),더 뉴 QM6,2020,93072,1630
현대,그랜저,2014,104733,850
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
현대,그랜저,2014,104733,850
기아,더 뉴 쏘렌토,2019,91137,1990
기아,K3,2014,103829,570
제네시스,G80,2021,90506,3610
기아,모하비,2013,143118,890
르노코리아(삼성),QM6,2018,97802,1250
현대,쏘나타,2020,20544,2090
쉐보레(GM대우),트랙스,2014,59927,590
기아,스포티지,2010,68990,740
쉐보레(GM대우),스파크,2014,89087,390
현대,그랜저,2019,114887,1940
현대,아반떼,2022,52837,2020
기아,카니발,2022,60925,3050
BMW,X3,2020,22894,4490
기아,쏘렌토,2022,39698,2690
현대,쏘나타,2022,83431,2230
KG모빌리티(쌍용),티볼리,2016,66504,890
현대,투싼,2021,89801,2290
기아,니로,2016,138201,1180
기아,쏘렌토,2020,98168,2420
현대,베뉴,2019,76641,1380
기아,올 뉴 K3,2018,60834,1270
기아,니로,2016,131834,1190
현대,포터2,2020,118870,1490
기아,모닝,2022,7832,1390
기아,셀토스,2020,133649,1480
현대,싼타페,2014,118942,1190
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
기아,K5,2012,62553,890
현대,더 뉴 아반떼,2023,50407,1880
기아,레이,2017,74608,890
기아,더 뉴 K5,2019,52990,1820
현대,더 뉴 그랜저,2021,44828,2650
제네시스,G80,2016,155825,1250
기아,올 뉴 K3,2018,74034,1100
KG모빌리티(쌍용),렉스턴,2021,74892,2050
BMW,6시리즈,2023,18337,5730
현대,베뉴,2020,32973,1330
기아,스토닉,2018,56016,1120
현대,코나,2019,90252,1540
기아,레이,2015,68374,820
기아,더 뉴 모닝,2016,65134,670
제네시스,더 뉴 G70,2021,69872,3050
현대,더 뉴 팰리세이드,2024,14704,4950
기아,뉴,2014,101285,1170
기아,K5,2020,45809,1750
쉐보레(GM대우),트레일블레이저,2020,112378,1470
기아,K3,2014,119386,630
기아,셀토스,2021,79918,1950
현대,싼타페,2016,100150,1350
현대,더 뉴 팰리세이드,2023,11202,4500
기아,스포티지,2016,94233,1180
BMW,3시리즈,2020,80065,3090
현대,아반떼,2020,94153,1590
KG모빌리티(쌍용),더 뉴 렉스턴,2021,56825,2330
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
미니,쿠퍼,2025,2835,3290
볼보,S60,2021,70069,2350
폭스바겐,티구안,2020,59706,2250
르노코리아(삼성),SM6,2018,108427,790
현대,쏘나타,2021,78237,1860
기아,스토닉,2019,116693,1000
제네시스,G80,2020,197411,2630
현대,싼타페,2018,100227,1870
현대,더 뉴 그랜저,2022,117998,2220
기아,K5,2020,22367,2050
르노코리아(삼성),뉴SM5,2013,90479,430
제네시스,GV80,2024,19336,6890
현대,쏘나타,2018,98220,1390
현대,포터2,2025,5158,2050
BMW,X2,2018,99229,1970
KG모빌리티(쌍용),더 뉴 코란도,2017,126888,930
현대,더 뉴 맥스크루즈,2017,103467,1380
볼보,XC60,2025,20470,6690
현대,더 뉴 맥스크루즈,2016,137029,1280
르노코리아(삼성),SM6,2017,80290,730
기아,올 뉴 모닝,2018,76075,820
현대,아반떼,2021,96141,1570
기아,더 뉴 스포티지,2015,97429,870
르노코리아(삼성),XM3,2020,107478,1180
기아,올 뉴 카니발,2016,82154,1580
현대,쏘나타,2013,75850,750
현대,쏘나타,2017,139517,1290
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
기아,더 뉴 모닝,2016,71738,670
현대,코나,2017,16359,1590
현대,아반떼,2016,64938,980
기아,더 뉴 레이,2022,50425,950
현대,쏘나타,2019,32190,1930
현대,투싼,2021,84418,2070
현대,그랜저,2023,66253,3120
쉐보레(GM대우),볼트,2020,110059,1550
기아,올 뉴 쏘렌토,2017,68677,1720
벤츠,E-클래스,2015,38231,1350
현대,올 뉴 투싼,2020,60366,1880
현대,아반떼,2013,50690,590
기아,올 뉴 쏘렌토,2016,109859,1490
포드,익스플로러,2019,119096,1530
르노코리아(삼성),QM6,2019,78668,1420
쉐보레(GM대우),더,2015,94988,570
볼보,V60,2021,61388,3430
기아,올 뉴 K3,2019,105647,1270
현대,아반떼,2020,57063,1770
현대,더 뉴 팰리세이드,2023,31033,3890
기아,더,2019,69524,3350
현대,아반떼,2015,97183,1020
제네시스,GV80,2020,108690,4290
제네시스,더 뉴 G70,2024,19646,3610
현대,그랜저,2015,105686,820
기아,올 뉴 쏘렌토,2015,102569,1530
쉐보레(GM대우),트랙스,2024,15695,1950
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
BMW,4시리즈,2025,4053,5200
미니,쿠퍼,2025,5864,0
아우디,A8,2022,39875,8250
BMW,3시리즈,2025,6112,4100
미니,쿠퍼,2021,46175,0
BMW,3시리즈,2022,39576,3380
BMW,X5,2022,21689,6800
BMW,5시리즈,2019,72526,2870
KG모빌리티(쌍용),베리,2022,86095,1280
기아,K3,2015,61879,670
기아,올 뉴 모닝,2019,34770,780
기아,더 뉴 K3,2018,136805,750
기아,더 뉴 레이,2022,21597,1480
현대,포터2,2025,10310,2470
현대,코나,2019,100745,1450
현대,팰리세이드,2021,52052,2290
기아,K5,2010,117599,590
현대,아반떼,2017,101382,930
기아,스토닉,2019,90815,1230
기아,올 뉴 K7,2016,71028,1210
제네시스,G80,2022,95748,3830
쉐보레(GM대우),올 뉴 말리부,2016,95218,930
현대,팰리세이드,2022,64876,2950
기아,스포티지,2020,39577,1880
기아,쏘렌토,2021,76595,2890
쉐보레(GM대우),더 뉴 스파크,2019,83414,800
랜드로버,디스커버리,2018,62934,2650
현대,아반떼,2017,84593,960
현대,더 뉴 아반떼,2019,76895,1290
현대,그랜저,2016,147360,1150
기아,올 뉴 K7,2017,145371,1170
기아,더 뉴 K3,2022,43100,1460
기아,올 뉴 쏘렌토,2017,74498,1430
현대,그랜저,2019,90404,1590
벤츠,S-클래스,2025,10494,11100
벤츠,CLA-클래스,2023,18597,4250
